global_step,phi,x2_mean,bc_clean_nrmse,negative_fraction,clamp_fraction,active_fraction,update_cosine_to_floor,update_norm_ratio_to_floor,active_update_energy_fraction
2259,3.4011442103967075e-08,3.2745004948467182e-12,15.33046383063572,0.5049286445498321,1.0,0.0,0.9999999999999999,1.0,0.0
2260,3.4011442103967075e-08,4.359318503308591e-12,15.32381538929931,0.5049446601706614,1.0,0.0,1.0,1.0,0.0
2261,3.4011442103967075e-08,3.2933690940091404e-12,15.324016106086015,0.5049942695327423,1.0,0.0,1.0,1.0,0.0
2262,3.4011442103967075e-08,3.6268103571684964e-12,15.322812806460327,0.5049335924652103,1.0,0.0,1.0,1.0,0.0
2263,3.4011442103967075e-08,4.336362106704488e-12,15.31719034197087,0.5049369778809953,1.0,0.0,1.0,1.0,0.0
2264,3.4011442103967075e-08,3.6511288701488335e-12,15.315308386011159,0.5049709622471452,1.0,0.0,1.0000000000000002,1.0,0.0
2265,3.4011442103967075e-08,4.074130602617366e-12,15.311029959178272,0.5049941393244429,1.0,0.0,0.9999999999999999,1.0,0.0
2266,3.4011442103967075e-08,3.832476685106181e-12,15.307670914351986,0.5049533841267229,1.0,0.0,1.0000000000000002,1.0,0.0
2267,3.4011442103967075e-08,4.303697138185185e-12,15.3026953811514,0.5049311185075213,1.0,0.0,1.0,1.0,0.0
2268,3.4011442103967075e-08,2.781205433499753e-12,15.306217027486852,0.5049690091226539,1.0,0.0,1.0,1.0,0.0
2269,3.4011442103967075e-08,3.14571141129835e-12,15.30670048025219,0.5049403632967804,1.0,0.0,1.0,1.0,0.0
2270,3.4011442103967075e-08,3.9074570970256176e-12,15.303849732334976,0.5049424466295712,1.0,0.0,1.0,1.0,0.0
2271,3.4011442103967075e-08,5.029221236540509e-12,15.293373276541766,0.5049153633032908,1.0,0.0,0.9999999999999999,1.0,0.0
2272,3.4011442103967075e-08,7.963112008253701e-12,15.2617898258478,0.5049328112154138,1.0,0.0,0.9999999999999999,1.0,0.0
2273,3.4011442103967075e-08,3.4810357996628337e-12,15.25986533300072,0.5048699206067915,1.0,0.0,1.0000000000000002,1.0,0.0
2274,3.4011442103967075e-08,3.4869572992863103e-12,15.260246841769938,0.5048381497817318,1.0,0.0,1.0,1.0000000000000002,0.0
2275,3.4011442103967075e-08,3.356768900552199e-12,15.260358591044264,0.5047904935441423,1.0,0.0,0.9999999999999999,1.0,0.0
2276,3.4011442103967075e-08,3.991198466494687e-12,15.258287428847034,0.5048273424928795,1.0,0.0,1.0000000000000002,1.0,0.0
2277,3.4011442103967075e-08,4.466861310166583e-12,15.251876090059469,0.5048595039428375,1.0,0.0,1.0,1.0,0.0
2278,3.4011442103967075e-08,5.450254399298731e-12,15.237753561988665,0.5047679675083417,1.0,0.0,1.0000000000000002,1.0,0.0
2279,3.4011442103967075e-08,3.4721800819209627e-12,15.236970037359187,0.504777212297601,1.0,0.0,1.0,1.0,0.0
2280,3.4011442103967075e-08,4.5128029948274975e-12,15.229402563559661,0.5048666653993059,1.0,0.0,1.0,1.0,0.0
2281,3.4011442103967075e-08,2.997681395775696e-12,15.231053458731603,0.5048684883154978,1.0,0.0,1.0,1.0,0.0
2282,3.4011442103967075e-08,3.811380141405302e-12,15.229612055937032,0.5048389310315283,1.0,0.0,1.0000000000000002,1.0,0.0
2283,3.4011442103967075e-08,3.1089788170326376e-12,15.23100857545511,0.5049188789273753,1.0,0.0,1.0,1.0,0.0
2284,3.4011442103967075e-08,2.8627765467772547e-12,15.233334974481789,0.5049182278858781,1.0,0.0,1.0,1.0,0.0
2285,3.4011442103967075e-08,3.39306239213422e-12,15.232817734897779,0.5048959622666765,1.0,0.0,1.0000000000000002,1.0,0.0
2286,3.4011442103967075e-08,3.637113596655043e-12,15.231917432129904,0.504874347688972,1.0,0.0,0.9999999999999999,1.0,0.0
2287,3.4011442103967075e-08,4.345704226648785e-12,15.226654753465558,0.5048516914448721,1.0,0.0,0.9999999999999999,1.0,0.0
2288,3.4011442103967075e-08,5.3805838624479715e-12,15.211848115111518,0.5048874987272138,1.0,0.0,1.0,1.0,0.0
2289,3.4011442103967075e-08,3.5263840863273028e-12,15.210803762640532,0.504870962273187,1.0,0.0,1.0,1.0000000000000002,0.0
2290,3.4011442103967075e-08,4.565668816056562e-12,15.201946338621669,0.5048394518647261,1.0,0.0,1.0,1.0,0.0
2291,3.4011442103967075e-08,3.335850213949372e-12,15.202108685142372,0.5048463529045956,1.0,0.0,1.0,1.0,0.0
2292,3.4011442103967075e-08,4.5697600319783046e-12,15.195335948826694,0.5048032539574859,1.0,0.0,0.9999999999999999,1.0,0.0
2293,3.4011442103967075e-08,3.589558663596323e-12,15.19451062058307,0.5048136706214399,1.0,0.0,0.9999999999999999,1.0,0.0
2294,3.4011442103967075e-08,3.489093689671621e-12,15.195015010193472,0.5048610664424306,1.0,0.0,1.0000000000000002,1.0,0.0
2295,3.4011442103967075e-08,3.2590993070382837e-12,15.195893804374343,0.5049109362211104,1.0,0.0,1.0,1.0,0.0
2296,3.4011442103967075e-08,3.199596405317686e-12,15.195623910101887,0.5049126289290029,1.0,0.0,0.9999999999999999,1.0,0.0
2297,3.4011442103967075e-08,4.523134644227542e-12,15.18836978272537,0.5048287747841732,1.0,0.0,1.0,1.0000000000000002,0.0
2298,3.4011442103967075e-08,4.147405141920249e-12,15.182319527289874,0.5048537747776628,1.0,0.0,1.0,1.0,0.0
2299,3.4011442103967075e-08,3.0934539021990376e-12,15.183237654807682,0.5048645820665151,1.0,0.0,0.9999999999999999,1.0,0.0
2300,3.4011442103967075e-08,3.410515224169371e-12,15.183275415347449,0.5048954414334788,1.0,0.0,1.0,1.0,0.0
2301,3.4011442103967075e-08,3.827150208707274e-12,15.181605761398433,0.5049041653895403,1.0,0.0,1.0000000000000002,1.0000000000000002,0.0
2302,3.4011442103967075e-08,3.3724896974769074e-12,15.182062913984257,0.5048717435229835,1.0,0.0,1.0,1.0,0.0
2303,3.4011442103967075e-08,2.6066403855589824e-12,15.18660268564944,0.5048760403968645,1.0,0.0,1.0,1.0,0.0
2304,3.4011442103967075e-08,3.5419443915040274e-12,15.18604094201702,0.5049191393439741,1.0,0.0,1.0000000000000002,1.0,0.0
2305,3.4011442103967075e-08,5.018475924274659e-12,15.176297140926014,0.5048718737312828,1.0,0.0,1.0000000000000002,1.0,0.0
2306,3.4011442103967075e-08,3.385317858408387e-12,15.176855042474914,0.504842186239014,1.0,0.0,1.0,1.0,0.0
2307,3.4011442103967075e-08,3.727390914287991e-12,15.174650805067984,0.5048432279054094,1.0,0.0,0.9999999999999999,1.0,0.0
2308,3.4011442103967075e-08,3.184909948038486e-12,15.175175728218104,0.5048566393602502,1.0,0.0,1.0000000000000002,1.0,0.0
2309,3.4011442103967075e-08,3.875559866869012e-12,15.172985894575293,0.5049437487125654,1.0,0.0,0.9999999999999999,1.0000000000000002,0.0
2310,3.4011442103967075e-08,3.99852789026834e-12,15.170065158697344,0.5049432278793677,1.0,0.0,1.0,1.0,0.0
2311,3.4011442103967075e-08,5.065605928307336e-12,15.159453520158737,0.504891535184496,1.0,0.0,0.9999999999999999,1.0,0.0
2312,3.4011442103967075e-08,4.33697146030154e-12,15.152471238333733,0.5049305976743235,1.0,0.0,1.0,1.0,0.0
2313,3.4011442103967075e-08,3.252072632746707e-12,15.154028113948181,0.5049325507988149,1.0,0.0,1.0,1.0000000000000002,0.0
2314,3.4011442103967075e-08,6.998684192837578e-12,15.128824699781921,0.5049399726718821,1.0,0.0,1.0000000000000002,1.0,0.0
2315,3.4011442103967075e-08,8.357712729546966e-12,15.093303735656367,0.5049382799639895,1.0,0.0,1.0000000000000002,1.0,0.0
2316,3.4011442103967075e-08,4.905349003436141e-12,15.081611181392628,0.5048794258126496,1.0,0.0,1.0,1.0000000000000002,0.0
2317,3.4011442103967075e-08,3.1329274591922697e-12,15.082511353132528,0.5048807278956438,1.0,0.0,1.0000000000000002,1.0,0.0
2318,3.4011442103967075e-08,3.1230822434825173e-12,15.084560478300999,0.5048882799770105,1.0,0.0,0.9999999999999999,1.0,0.0
2319,3.4011442103967075e-08,2.9435816366668445e-12,15.08766741322536,0.5048059883317739,1.0,0.0,1.0,1.0,0.0
2320,3.4011442103967075e-08,2.899235524233928e-12,15.090786750517347,0.5047729154237199,1.0,0.0,1.0000000000000002,1.0,0.0
2321,3.4011442103967075e-08,3.1467626094319593e-12,15.092440633091039,0.5048166654123267,1.0,0.0,1.0,1.0,0.0
2322,3.4011442103967075e-08,6.1311178415651656e-12,15.073877760985972,0.5048273424928795,1.0,0.0,1.0000000000000002,1.0,0.0
2323,3.4011442103967075e-08,3.907385920339101e-12,15.069947016948062,0.5048773424798587,1.0,0.0,0.9999999999999999,1.0,0.0
2324,3.4011442103967075e-08,3.007026055122083e-12,15.072366608084774,0.5048632799835209,1.0,0.0,1.0,1.0,0.0
2325,3.4011442103967075e-08,3.168597154003334e-12,15.073952856114927,0.5048949206002811,1.0,0.0,1.0,1.0,0.0
2326,3.4011442103967075e-08,3.182742655454434e-12,15.075774167514288,0.5049282539249339,1.0,0.0,1.0000000000000002,1.0,0.0
2327,3.4011442103967075e-08,3.440355693706004e-12,15.076487224411428,0.504900389348857,1.0,0.0,1.0000000000000002,1.0,0.0
2328,3.4011442103967075e-08,3.879967211991019e-12,15.073056554936581,0.5049380195473907,1.0,0.0,1.0,1.0,0.0
2329,3.4011442103967075e-08,6.891396613991812e-12,15.049556229409358,0.5049854153683814,1.0,0.0,1.0000000000000002,1.0,0.0
2330,3.4011442103967075e-08,3.754430808219472e-12,15.047204794425797,0.5049656237068688,1.0,0.0,1.0,1.0,0.0
2331,3.4011442103967075e-08,4.025582483187793e-12,15.043171742352174,0.5049395820469839,1.0,0.0,0.9999999999999999,1.0,0.0
2332,3.4011442103967075e-08,2.812727731204521e-12,15.045736206223065,0.5049367174643965,1.0,0.0,1.0,1.0,0.0
2333,3.4011442103967075e-08,3.3205690215629802e-12,15.047389085804568,0.5049519518354292,1.0,0.0,1.0000000000000002,1.0,0.0
2334,3.4011442103967075e-08,3.850442916404996e-12,15.044436031303846,0.50492460809255,1.0,0.0,0.9999999999999999,1.0,0.0
2335,3.4011442103967075e-08,3.9942873853591944e-12,15.04215406739948,0.5049157539281891,1.0,0.0,1.0000000000000002,1.0000000000000002,0.0
2336,3.4011442103967075e-08,9.337184009660293e-12,15.000720451576385,0.5049404935050799,1.0,0.0,1.0000000000000002,1.0,0.0
2337,3.4011442103967075e-08,4.332185287522761e-12,14.995519664648295,0.5049457018370568,1.0,0.0,0.9999999999999999,1.0,0.0
2338,3.4011442103967075e-08,3.215515116550209e-12,14.997205305431637,0.5049221341348609,1.0,0.0,1.0,1.0,0.0
2339,3.4011442103967075e-08,3.0483519211470225e-12,14.999791128919938,0.5048453112382002,1.0,0.0,0.9999999999999999,1.0,0.0
2340,3.4011442103967075e-08,3.3572689227269542e-12,15.000468800285327,0.5049001289322581,1.0,0.0,1.0000000000000002,1.0,0.0
2341,3.4011442103967075e-08,6.165954483471708e-12,14.982600886301432,0.5049589830835981,1.0,0.0,1.0000000000000002,1.0,0.0
2342,3.4011442103967075e-08,4.899769184295705e-12,14.973250837486953,0.5048989570575633,1.0,0.0,1.0,1.0,0.0
2343,3.4011442103967075e-08,3.711759807610206e-12,14.970292822071052,0.50485442581916,1.0,0.0,1.0000000000000002,1.0,0.0
2344,3.4011442103967075e-08,4.051760999929486e-12,14.96825532692646,0.5048291654090715,1.0,0.0,1.0,1.0,0.0
2345,3.4011442103967075e-08,3.95651880431759e-12,14.963312416341003,0.5048458320713979,1.0,0.0,1.0,1.0,0.0
2346,3.4011442103967075e-08,5.372574459941438e-12,14.949320756732225,0.504810936247152,1.0,0.0,1.0000000000000002,1.0,0.0
2347,3.4011442103967075e-08,5.09733515013945e-12,14.93711215491029,0.5048333320746531,1.0,0.0,1.0000000000000002,1.0,0.0
2348,3.4011442103967075e-08,9.26766936556128e-12,14.89703012057214,0.504763410217862,1.0,0.0,1.0,1.0,0.0
2349,3.4011442103967075e-08,4.332619551192879e-12,14.89048942759062,0.5047638008427602,1.0,0.0,0.9999999999999999,1.0,0.0
2350,3.4011442103967075e-08,3.0983367696751953e-12,14.892683543850875,0.5047505195962189,1.0,0.0,1.0,1.0,0.0
2351,3.4011442103967075e-08,3.096034631325781e-12,14.89397551734366,0.5047691393830366,1.0,0.0,0.9999999999999999,1.0,0.0
2352,3.4011442103967075e-08,3.6004561887259516e-12,14.892631076066772,0.5047690091747372,1.0,0.0,1.0000000000000002,1.0,0.0
2353,3.4011442103967075e-08,3.4562493599669375e-12,14.892609225054057,0.5048193997866146,1.0,0.0,1.0000000000000002,1.0,0.0
2354,3.4011442103967075e-08,3.5971092768159625e-12,14.891036256330434,0.5048481758207876,1.0,0.0,1.0000000000000002,1.0,0.0
2355,3.4011442103967075e-08,3.853447384392341e-12,14.888081095421176,0.504775389381409,1.0,0.0,1.0000000000000002,1.0,0.0
2356,3.4011442103967075e-08,7.384782660341536e-12,14.85967593851811,0.5047930977101308,1.0,0.0,0.9999999999999999,1.0,0.0
2357,3.4011442103967075e-08,8.221516704146403e-12,14.826203912617778,0.5048315091584612,1.0,0.0,0.9999999999999999,1.0,0.0
2358,3.4011442103967075e-08,3.3435055725174117e-12,14.827423370784834,0.5047846341706682,1.0,0.0,1.0,1.0,0.0
2359,3.4011442103967075e-08,3.260537523389337e-12,14.828975513595564,0.5048063789566721,1.0,0.0,1.0,1.0,0.0
2360,3.4011442103967075e-08,3.292347332813675e-12,14.830702939986363,0.5048279935343767,1.0,0.0,1.0000000000000002,1.0,0.0
2361,3.4011442103967075e-08,1.118594979226697e-11,14.77730830707512,0.5048281237426762,1.0,0.0,1.0000000000000002,1.0,0.0
2362,3.4011442103967075e-08,3.392027176433239e-12,14.77772553866598,0.5048130195799428,1.0,0.0,1.0,1.0,0.0
2363,3.4011442103967075e-08,4.426131616431403e-12,14.773080325232181,0.5048329414497549,1.0,0.0,1.0,1.0,0.0
2364,3.4011442103967075e-08,3.640232862878274e-12,14.772625415212673,0.5048205716613094,1.0,0.0,1.0000000000000002,1.0,0.0
2365,3.4011442103967075e-08,4.818155245423172e-12,14.762184590027317,0.5048126289550445,1.0,0.0,1.0000000000000002,1.0,0.0
2366,3.4011442103967075e-08,3.8494057764043485e-12,14.759914875524402,0.5049016914318512,1.0,0.0,1.0000000000000002,1.0,0.0
2367,3.4011442103967075e-08,3.693853472696139e-12,14.76029525537482,0.504844009155206,1.0,0.0,1.0,1.0,0.0
2368,3.4011442103967075e-08,3.4308521133733057e-12,14.759966165938277,0.5048001289582997,1.0,0.0,1.0,1.0,0.0
2369,3.4011442103967075e-08,3.5789105059282803e-12,14.759770732733536,0.5047921862520348,1.0,0.0,0.9999999999999999,1.0,0.0
2370,3.4011442103967075e-08,2.7321217271234563e-12,14.76364500185902,0.5048501289452789,1.0,0.0,1.0000000000000002,1.0,0.0
2371,3.4011442103967075e-08,3.0585613303753805e-12,14.765945976551896,0.5048173164538239,1.0,0.0,0.9999999999999999,1.0,0.0
2372,3.4011442103967075e-08,5.786668143564138e-12,14.749495106164542,0.504840363322822,1.0,0.0,1.0,1.0,0.0
2373,3.4011442103967075e-08,4.630812207817737e-12,14.742485681012202,0.5048686185237973,1.0,0.0,1.0,1.0,0.0
2374,3.4011442103967075e-08,3.456187905308631e-12,14.74207732158459,0.5048744778972714,1.0,0.0,1.0,1.0,0.0
2375,3.4011442103967075e-08,5.153291921277364e-12,14.730853642896701,0.5048345039493479,1.0,0.0,1.0000000000000002,1.0,0.0
2376,3.4011442103967075e-08,4.4283658879102696e-12,14.725995629646988,0.5048550768606571,1.0,0.0,0.9999999999999999,1.0,0.0
2377,3.4011442103967075e-08,2.891121446891894e-12,14.729721509998,0.5048442695718048,1.0,0.0,1.0,1.0,0.0
2378,3.4011442103967075e-08,3.844796829861428e-12,14.72639957022885,0.5048842435197283,1.0,0.0,1.0,1.0,0.0
2379,3.4011442103967075e-08,4.257065452433767e-12,14.721798370212268,0.5048312487418624,1.0,0.0,1.0000000000000002,1.0,0.0
2380,3.4011442103967075e-08,3.4057160642089966e-12,14.723868004877879,0.5048279935343767,1.0,0.0,1.0,1.0000000000000002,0.0
2381,3.4011442103967075e-08,7.824200422877312e-12,14.691735337742227,0.5048972643496707,1.0,0.0,1.0,1.0,0.0
2382,3.4011442103967075e-08,3.3771974174884754e-12,14.691016056887044,0.504838800823229,1.0,0.0,1.0,1.0,0.0
2383,3.4011442103967075e-08,3.674439564029699e-12,14.690601710675674,0.5048068997898698,1.0,0.0,1.0,1.0,0.0
2384,3.4011442103967075e-08,3.58296626190736e-12,14.68944740917639,0.5048006497914974,1.0,0.0,0.9999999999999999,1.0,0.0
2385,3.4011442103967075e-08,3.09309375768743e-12,14.691407030871982,0.5048058581234744,1.0,0.0,1.0,1.0,0.0
2386,3.4011442103967075e-08,3.5888950481938553e-12,14.692139714289407,0.5048506497784766,1.0,0.0,0.9999999999999999,1.0,0.0
2387,3.4011442103967075e-08,6.668630319422643e-12,14.67080737566012,0.5048489570705841,1.0,0.0,0.9999999999999999,1.0,0.0
2388,3.4011442103967075e-08,4.4040919019777226e-12,14.663202577277596,0.5048804674790449,1.0,0.0,1.0,1.0,0.0
2389,3.4011442103967075e-08,3.671981648957809e-12,14.662391935212824,0.5048193997866146,1.0,0.0,1.0000000000000002,1.0,0.0
2390,3.4011442103967075e-08,4.659051977911221e-12,14.65367762510495,0.5048420560307145,1.0,0.0,0.9999999999999999,1.0,0.0
2391,3.4011442103967075e-08,4.185883518799881e-12,14.6520906087016,0.5048169258289256,1.0,0.0,1.0,1.0,0.0
2392,3.4011442103967075e-08,3.3759663041106887e-12,14.652255217679539,0.5048932278923886,1.0,0.0,1.0000000000000002,1.0,0.0
2393,3.4011442103967075e-08,2.6672251426569543e-12,14.656957567818822,0.5048484362373864,1.0,0.0,1.0,1.0,0.0
2394,3.4011442103967075e-08,3.2645762079930346e-12,14.658370146330693,0.5048566393602502,1.0,0.0,1.0000000000000002,1.0,0.0
2395,3.4011442103967075e-08,3.2873844619865735e-12,14.659616599540486,0.5049200508020701,1.0,0.0,1.0,1.0,0.0
2396,3.4011442103967075e-08,3.980092196537884e-12,14.655952054028365,0.5049462226702545,1.0,0.0,0.9999999999999999,1.0,0.0
2397,3.4011442103967075e-08,5.603671303995262e-12,14.641990668700986,0.5049076810136247,1.0,0.0,1.0000000000000002,1.0,0.0
2398,3.4011442103967075e-08,3.3936986669552703e-12,14.642215322502608,0.5048363268655399,1.0,0.0,0.9999999999999999,1.0,0.0
2399,3.4011442103967075e-08,4.768862909670731e-12,14.633740156955525,0.5047886706279504,1.0,0.0,1.0,1.0,0.0
2400,3.4011442103967075e-08,2.7589984151710617e-12,14.637905311954345,0.5048007799997969,1.0,0.0,0.9999999999999999,1.0,0.0
2401,3.4011442103967075e-08,6.443464870047166e-12,14.61701745005127,0.5048180977036204,1.0,0.0,1.0,1.0,0.0
2402,3.4011442103967075e-08,4.004822382545196e-12,14.613722430245259,0.5047725247988216,1.0,0.0,0.9999999999999999,1.0,0.0
2403,3.4011442103967075e-08,3.2032958950915393e-12,14.61408405846789,0.5048329414497549,1.0,0.0,1.0000000000000002,1.0,0.0
2404,3.4011442103967075e-08,3.046483837231085e-12,14.617406881049746,0.5047929675018313,1.0,0.0,1.0000000000000002,1.0,0.0
2405,3.4011442103967075e-08,3.5602755348368788e-12,14.615987686251218,0.5048182279119198,1.0,0.0,1.0,1.0,0.0
2406,3.4011442103967075e-08,3.559624385911801e-12,14.615236337518049,0.5048063789566721,1.0,0.0,1.0,1.0,0.0
2407,3.4011442103967075e-08,3.188469769179357e-12,14.617142784614533,0.5048494779037818,1.0,0.0,1.0,1.0000000000000002,0.0
2408,3.4011442103967075e-08,4.118037548887822e-12,14.612847084167392,0.5047236966865373,1.0,0.0,1.0,1.0000000000000002,0.0
2409,3.4011442103967075e-08,3.382602815493667e-12,14.612692627200094,0.5047229154367407,1.0,0.0,1.0000000000000002,1.0,0.0
2410,3.4011442103967075e-08,2.9137507064488727e-12,14.615670294281761,0.5047377591828752,1.0,0.0,1.0000000000000002,1.0,0.0
2411,3.4011442103967075e-08,4.3947048051815294e-12,14.607972487554417,0.5048557279021542,1.0,0.0,0.9999999999999999,1.0,0.0
2412,3.4011442103967075e-08,4.345142928957504e-12,14.602204710550094,0.5048973945579701,1.0,0.0,0.9999999999999999,1.0,0.0
2413,3.4011442103967075e-08,3.875412575557854e-12,14.600745149949708,0.5048859362276208,1.0,0.0,1.0,1.0,0.0
2414,3.4011442103967075e-08,3.543613913105688e-12,14.600129854544766,0.5047811185465837,1.0,0.0,1.0,1.0,0.0
2415,3.4011442103967075e-08,3.3432381912857597e-12,14.59980306989698,0.5048098945807566,1.0,0.0,0.9999999999999999,1.0000000000000002,0.0
2416,3.4011442103967075e-08,3.0001726081928637e-12,14.602831610905842,0.5048049466653785,1.0,0.0,1.0,1.0,0.0
2417,3.4011442103967075e-08,3.0807710574538237e-12,14.604813876688503,0.5048320299916589,1.0,0.0,1.0,1.0000000000000002,0.0
2418,3.4011442103967075e-08,2.7510557143816906e-12,14.608617775610421,0.5048841133114288,1.0,0.0,1.0000000000000002,1.0,0.0
2419,3.4011442103967075e-08,3.0730218258275243e-12,14.610285217284021,0.5048528633195668,1.0,0.0,1.0000000000000002,1.0,0.0
2420,3.4011442103967075e-08,3.651907189861734e-12,14.60866100049512,0.504857811234945,1.0,0.0,1.0000000000000002,1.0,0.0
2421,3.4011442103967075e-08,4.729514109999297e-12,14.599793365209061,0.5049084622634212,1.0,0.0,0.9999999999999999,1.0,0.0
2422,3.4011442103967075e-08,4.5954138926660215e-12,14.59217230434259,0.5049018216401506,1.0,0.0,0.9999999999999999,1.0000000000000002,0.0
2423,3.4011442103967075e-08,3.3934227460755808e-12,14.594221388183927,0.5049052070559357,1.0,0.0,0.9999999999999999,1.0,0.0
2424,3.4011442103967075e-08,5.283601625710616e-12,14.581464754972131,0.5048868476857168,1.0,0.0,1.0000000000000002,1.0,0.0
2425,3.4011442103967075e-08,5.984861843363695e-12,14.561766271870495,0.5048837226865306,1.0,0.0,1.0,1.0,0.0
2426,3.4011442103967075e-08,3.328684645399843e-12,14.562706022156766,0.5049195299688723,1.0,0.0,1.0000000000000002,1.0,0.0
2427,3.4011442103967075e-08,3.1589141984426696e-12,14.563032541653165,0.5049108060128109,1.0,0.0,1.0,1.0,0.0
2428,3.4011442103967075e-08,3.797411872714418e-12,14.56237577048238,0.504839712281325,1.0,0.0,1.0,1.0,0.0
2429,3.4011442103967075e-08,2.833771872153206e-12,14.565120010595873,0.50488385289483,1.0,0.0,0.9999999999999999,1.0,0.0
2430,3.4011442103967075e-08,3.5980225643978875e-12,14.567035205638293,0.5049138008036977,1.0,0.0,1.0,1.0,0.0
2431,3.4011442103967075e-08,6.916563055358655e-12,14.54296840897605,0.5049074205970259,1.0,0.0,1.0,1.0000000000000002,0.0
2432,3.4011442103967075e-08,3.554752873719381e-12,14.54224864550173,0.5048731758142772,1.0,0.0,1.0000000000000002,1.0,0.0
2433,3.4011442103967075e-08,3.909349767936186e-12,14.539059225608458,0.5049243476759512,1.0,0.0,1.0000000000000002,1.0,0.0
2434,3.4011442103967075e-08,3.1365051700047233e-12,14.540755027400943,0.5049503893358361,1.0,0.0,1.0000000000000002,1.0,0.0
2435,3.4011442103967075e-08,6.568138105728335e-12,14.517188566837424,0.5048970039330719,1.0,0.0,0.9999999999999999,1.0,0.0
2436,3.4011442103967075e-08,6.602142082186401e-12,14.496478837037179,0.5048037747906836,1.0,0.0,1.0,1.0,0.0
2437,3.4011442103967075e-08,7.265920713160142e-12,14.469037139954587,0.504845571654799,1.0,0.0,1.0000000000000002,1.0,0.0
2438,3.4011442103967075e-08,3.670798565048235e-12,14.467754703046763,0.5048382799900313,1.0,0.0,1.0000000000000002,1.0,0.0
2439,3.4011442103967075e-08,3.657064103499013e-12,14.4675381036792,0.5048479154041887,1.0,0.0,1.0000000000000002,1.0,0.0
2440,3.4011442103967075e-08,5.464098385263983e-12,14.45226337009509,0.504899477890761,1.0,0.0,1.0000000000000002,1.0,0.0
2441,3.4011442103967075e-08,7.052123463427427e-12,14.426629329408707,0.5048192695783152,1.0,0.0,0.9999999999999999,1.0,0.0
2442,3.4011442103967075e-08,4.142184732045225e-12,14.422904882147268,0.5048893216434058,1.0,0.0,1.0000000000000002,1.0,0.0
2443,3.4011442103967075e-08,3.889872511059641e-12,14.420611700914698,0.5048996080990604,1.0,0.0,1.0,1.0,0.0
2444,3.4011442103967075e-08,3.2516314461701675e-12,14.423106178755384,0.5049259101755442,1.0,0.0,1.0000000000000002,1.0,0.0
2445,3.4011442103967075e-08,3.391486985640269e-12,14.42410020485273,0.504870050815091,1.0,0.0,1.0000000000000002,1.0,0.0
2446,3.4011442103967075e-08,5.259402513771246e-12,14.414106825386177,0.5048916653927955,1.0,0.0,1.0,1.0,0.0
2447,3.4011442103967075e-08,5.238123340866448e-12,14.402362693911567,0.5049561185010109,1.0,0.0,1.0,1.0,0.0
2448,3.4011442103967075e-08,4.740311559600624e-12,14.391344227006567,0.5049009101820546,1.0,0.0,1.0000000000000002,1.0,0.0
2449,3.4011442103967075e-08,3.917329932564365e-12,14.390540578743648,0.5048567695685496,1.0,0.0,1.0000000000000002,1.0,0.0
2450,3.4011442103967075e-08,3.4439005467148593e-12,14.392547680865,0.5048511706116743,1.0,0.0,1.0000000000000002,1.0,0.0
2451,3.4011442103967075e-08,2.9763015134898034e-12,14.396155515663654,0.5048037747906836,1.0,0.0,0.9999999999999999,1.0,0.0
2452,3.4011442103967075e-08,7.922339064985422e-12,14.365400403459118,0.5048466133211944,1.0,0.0,1.0000000000000002,1.0,0.0
2453,3.4011442103967075e-08,5.102223785466314e-12,14.354255259755636,0.5049095039298167,1.0,0.0,0.9999999999999999,1.0,0.0
2454,3.4011442103967075e-08,2.903697007433287e-12,14.357698619846946,0.5048480456124881,1.0,0.0,1.0000000000000002,1.0,0.0
2455,3.4011442103967075e-08,3.334349222550843e-12,14.359031213709372,0.5048442695718048,1.0,0.0,0.9999999999999999,1.0,0.0
2456,3.4011442103967075e-08,3.026661396753893e-12,14.361163961828453,0.5048677070657013,1.0,0.0,0.9999999999999999,1.0000000000000002,0.0
2457,3.4011442103967075e-08,3.155661506480219e-12,14.363105731725588,0.5048652331080122,1.0,0.0,1.0,1.0,0.0
2458,3.4011442103967075e-08,4.1096166920363454e-12,14.35994399186056,0.5049364570477977,1.0,0.0,1.0000000000000002,1.0,0.0
2459,3.4011442103967075e-08,3.795030293112685e-12,14.357643314738842,0.5049315091324195,1.0,0.0,1.0000000000000002,1.0,0.0
2460,3.4011442103967075e-08,3.1607003551945766e-12,14.359871099673917,0.5049294257996287,1.0,0.0,1.0000000000000002,1.0000000000000002,0.0
2461,3.4011442103967075e-08,3.409630737468609e-12,14.361384166494526,0.5049930976580475,1.0,0.0,1.0,1.0,0.0
2462,3.4011442103967075e-08,3.5366254483048507e-12,14.36117689380071,0.5049460924619551,1.0,0.0,0.9999999999999999,1.0,0.0
2463,3.4011442103967075e-08,3.7570543870518625e-12,14.359597154328869,0.5049661445400665,1.0,0.0,1.0000000000000002,1.0,0.0
2464,3.4011442103967075e-08,3.2206301480862892e-12,14.361888459845757,0.5049117174709069,1.0,0.0,1.0000000000000002,1.0,0.0
2465,3.4011442103967075e-08,4.565144075455691e-12,14.354781646905247,0.5049673164147613,1.0,0.0,1.0000000000000002,1.0,0.0
2466,3.4011442103967075e-08,3.049173331159374e-12,14.357343722320076,0.5049505195441355,1.0,0.0,1.0,1.0,0.0
2467,3.4011442103967075e-08,3.256628752587412e-12,14.359210394038554,0.5049959622406348,1.0,0.0,1.0,1.0,0.0
